facilitiesPK,propertyType,roomType,accommodates,bathrooms,bedrooms,beds,bedType,guestsIncluded,amenitiesFK
3548,Townhouse,Entire home/apt,5,2.5,2.0,2.0,Real Bed,4,3097
3549,Townhouse,Entire home/apt,5,1.5,2.0,3.0,Real Bed,2,452
3550,Townhouse,Entire home/apt,5,2.5,3.0,3.0,Real Bed,1,1157
3551,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,1,2012
3552,Townhouse,Private room,3,1.0,1.0,2.0,Real Bed,2,186
3553,Townhouse,Private room,1,1.0,1.0,1.0,Real Bed,1,485
3554,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,2,3078
3555,Townhouse,Private room,2,1.0,1.0,1.0,Pull-out Sofa,1,2001
3556,Townhouse,Entire home/apt,8,2.5,4.0,4.0,Real Bed,8,157
3557,Townhouse,Entire home/apt,4,2.0,2.0,2.0,Real Bed,2,2041
3558,Townhouse,Shared room,1,1.5,1.0,1.0,Airbed,1,3069
3559,Townhouse,Entire home/apt,8,1.5,3.0,4.0,Real Bed,4,1974
3560,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,1,3728
3561,Townhouse,Private room,1,1.5,1.0,1.0,Real Bed,1,3049
3562,Townhouse,Private room,2,2.0,1.0,1.0,Real Bed,1,3046
3563,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,2,2171
3564,Townhouse,Entire home/apt,6,1.5,2.0,2.0,Real Bed,4,3241
3565,Townhouse,Entire home/apt,5,3.0,2.0,2.0,Real Bed,4,196
3566,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,1,2098
3567,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,1,3251
